collocate_pair,risk_ratio,risk_ratio_reverse,odds_ratio,mutual_information,dice_coefficient,t_score,chi_squared,risk_ratio_confidence_interval_left,risk_ratio_confidence_interval_right,risk_ratio_reverse_confidence_interval_left,risk_ratio_reverse_confidence_interval_right,suffix1_frequency,suffix2_frequency,suffix1-suffix2_frequency,suffix1-suffix2_adjacent_frequency,stem_frequency
"('PastPart→Adj', 'P3sg')",7.8176014974080665,17.995975107647805,19.137870088700648,3.8272719256684407,0.18539093037060267,119.88001491171202,1.2831402547776634e+26,7.623159512027712,8.017003064916931,17.54837322746159,18.454993854830718,26726,151848,16553,16553,708
"('FutPart→Noun', 'P2pl')",7.812514677678868,7.514432404875661,7.927952943256529,4.192118274929862,0.041497071378933784,19.327712154173398,1.4599511450054833e+26,7.071506310049393,8.631171763533565,6.80169681080273,8.301854072319532,14751,5395,418,411,219
"('Almost→Verb', 'Narr')",7.722618102421596,9.402751417265204,9.403272628026995,3.321491217652026,7.468092574475554e-05,2.0123949024866152,1.303982303701666e+26,2.898311939369758,20.577091632454945,3.528868880236375,25.053845074844688,13,133890,5,5,5
"('P2sg', 'Loc')",7.700764381992062,8.091255378066846,8.554412732133436,3.8514830206457282,0.1097343819557798,50.64123097715492,1.4375183644887196e+26,7.40345169435245,8.010016748295195,7.778866534115588,8.41618933889306,30628,23284,2958,2958,541
"('Unable', 'FutPart→Noun')",7.605891725669502,7.064779298545014,7.782299223189211,3.63626104313299,0.0647891739380323,32.38744373905468,1.448189723960862e+26,7.166039824052327,8.072741760161529,6.656220155047985,7.498415823776246,23527,14751,1240,1237,347
"('P3pl', 'Gen')",7.593655440549856,8.411930797129145,8.531022515692328,2.966029223610669,0.04214648221140222,24.943362932955996,1.4379650167160794e+26,7.053698330136523,8.174946000090191,7.813789114012971,9.055859929568644,15891,22926,818,818,283
"('P1pl', 'Acc')",7.5508912952091425,11.883643394034442,11.966156902757609,2.3398772237377687,0.028491126272127656,28.456169623066774,1.3715331020728418e+26,7.028465966253669,8.112148458258236,11.061446905355417,12.766953683808406,11219,77019,1257,1257,440
"('Past', 'A1sg')",7.199022235990581,5.994910348920457,8.574817572172421,2.9761652600630075,0.25918570009930486,170.74654239118857,1.3699663374675299e+26,7.103659925127068,7.2956647278353195,5.9154983835795845,6.075388371562063,213714,78316,37845,37764,688
"('Dat', 'A2sg')",7.183219675362217,7.541761572085456,7.543407229266812,-5.318570370195375,0.0001817989001166543,-95.30240984224804,1.445365732734758e+26,3.153479702842035,16.362447127218942,3.3108819047840496,17.17915928321059,49002,17005,6,6,5
"('Caus→Verb', 'Inf1→Noun')",7.033614463699543,4.300405389144201,7.233808419489216,1.8290492314690623,0.09911394922332457,76.2145860214893,1.3794130660008908e+26,6.855243944997591,7.2166261070933775,4.191348297111485,4.412300100119448,155774,70511,11214,10283,409
"('FutPart→Adj', 'P3pl')",7.028886619900064,7.393026153102621,7.437015387925568,2.31041923543506,0.01581189578895625,11.092009192566245,1.446760981988025e+26,6.072521933773228,8.135869685482,6.387115897498016,8.557357746063406,8521,15891,193,193,148
"('PastPart→Noun', 'Acc')",7.009962209896926,7.519461211679403,9.573060702452187,4.354527256405841,0.4838610216012623,191.3672779721926,1.371533102072842e+26,6.919548481560543,7.101557322003285,7.422476020765122,7.617713651855303,88388,77019,40017,15663,724
"('Repeat→Verb', 'Opt')",6.9528215008726,7.287138383717439,7.288191726273873,3.138714539181532,0.00033816629327471787,1.77291898701325,1.437136657832827e+26,2.539176093586273,19.038351434192812,2.6612688923867824,19.95378444296272,67,23590,4,4,3
"('P3sg', 'Rel→Adj')",6.942339209757203,6.262913300466477,6.969237688924644,3.0939253180022153,0.0034871068811368495,14.399867092071798,1.4658594996302984e+26,6.10673947498513,7.892276050215754,5.509091204678492,7.11988267245414,151848,714,266,0,153
"('Inf1→Noun', 'Ins')",6.915268723880679,6.2777749140267405,7.140613921414106,3.763646431543205,0.06587013246438693,47.59798328664548,1.4546747793438245e+26,6.631864201347339,7.210784188519263,6.020496437495879,6.546047868367403,70511,9586,2638,2638,587
"('Agt→Noun', 'ByDoingSo→Adv')",6.895825855766035,7.101101879109693,7.102696938424492,3.348336638562108,0.00020467686639717546,1.8036287342492412,1.4179393548881734e+26,2.5440186983877484,18.69184934182573,2.6197494451670162,19.248271238504046,35,39051,4,0,1
"('FutPart→Noun', 'Acc')",6.81578036972831,9.47053429984623,9.939624163909583,4.746942579620192,0.19104282445243545,90.25384845523855,1.3715331020728417e+26,6.637915331207345,6.998411358152152,9.223390633724337,9.724300258585858,14751,77019,8766,2142,675
"('Start→Verb', 'PresPart→Adj')",6.77245278366068,7.790825403136698,7.791120921953742,3.018964066802518,4.6580596076361126e-05,1.5183724399496876,1.3099335594679215e+26,1.984645875733908,23.1104789361741,2.2830767520745416,26.585597881020515,10,128799,3,3,1
"('FutPart→Noun', 'P1pl')",6.721975407612606,6.5995269826266725,6.905355456262386,4.03398943796598,0.05999229880631498,26.20971179619132,1.4526223260857946e+26,6.247425528799331,7.232571748515518,6.133621569422739,7.100822230628181,14751,11219,779,767,323
"('PresPart→Noun', 'Equ')",6.64120754117784,6.440416438673662,6.645071602510915,4.406393762248513,0.0019014419267944858,3.300751743286413,1.4665623400115434e+26,3.7312952952504506,11.82046289961003,3.618482844885571,11.463081540421022,12464,158,12,0,11
"('Rel→Adj', 'Abl')",6.634898404658975,7.147004655445849,7.14716189599161,-2.1983018783655517,8.664385045271411e-05,-3.5893888239240477,1.4386601285532487e+26,0.8565571959647815,51.393972343624135,0.9226694809550123,55.36075116746511,714,22369,1,0,1
"('A3pl', 'P2sg')",6.625410462682409,6.558816667833521,7.245474025072675,2.8400539976118324,0.09396987846717451,64.75602898750284,1.4283763247039533e+26,6.436227099988093,6.820154590117359,6.371534838352136,6.7516033693031705,89751,30628,5656,5656,648
"('P3pl', 'Loc')",6.584961834862376,7.126245651295637,7.211604193385604,2.6405829916122587,0.03384811742182514,21.621682597290036,1.4375183644887198e+26,6.073909687937661,7.139013352916206,6.573185021494179,7.725840200230082,15891,23284,663,663,281
"('PastPart→Adj', 'P3pl')",6.558832116353905,6.5792273789468965,6.893717585046503,3.6262766258838695,0.07072295093507286,35.68414310969647,1.4467609819880249e+26,6.2180030693641966,6.918343116050303,6.237338494201112,6.939856309566636,26726,15891,1507,1507,474
"('Start→Verb', 'Inf1→Noun')",6.530694502727655,6.821539392520578,6.821783687081742,2.3032027120232605,2.8360346563435006e-05,0.7973873055705178,1.3794130660008817e+26,0.8742012480262821,48.7873596431596,0.9131338555051415,50.96010776861182,10,70511,1,1,1
"('Start→Verb', 'Opt')",6.517566379093727,6.80772138478866,6.807964609572345,3.8828756347519415,8.474576271186441e-05,0.9322144527771038,1.4371366578328269e+26,0.872443982700171,48.689282461922126,0.9112842451608469,50.85687665403307,10,23590,1,0,1
"('Rel→Adj', 'A3pl')",6.446631843186638,8.261995299913565,8.262175790915517,-2.6177666285339574,6.632399270436081e-05,-8.899266019678816,1.3562059716600677e+26,1.745216231829975,23.813130638838096,2.236666937937729,30.518878415903988,714,89751,3,3,2
"('Rel→Pron', 'A3pl')",6.446541596938015,8.261995299913565,8.26205546258402,3.2770511347739864,2.2282881176536124e-05,0.8968406092321674,1.3562059716600675e+26,0.6705368829990781,61.9770509493499,0.8593712601479926,79.43082286000424,4,89751,1,1,1
"('Pass→Verb', 'Unable')",6.362959993128592,3.228614113319151,6.412522630597958,1.466060034078028,0.03445661275540816,46.158585141759666,1.4372152341531511e+26,6.099109974493071,6.6382242726357985,3.094734614644618,3.3682852944470114,279811,23527,5226,5226,462
"('P3pl', 'Dat')",6.296303633444243,7.310800035341383,7.394875524342377,2.3350459914331325,0.03479574068081303,26.94567398190902,1.4056754926277547e+26,5.903250172371755,6.71552759699418,6.8544155557498385,7.797571758238783,15891,49002,1129,1129,425
"('P3sg', 'Gen')",6.261021483902125,6.1834142306640665,6.810797982874777,2.4810676688221354,0.06391110805955119,61.396606370315155,1.4379650167160807e+26,6.081718514218979,6.445610715167753,6.006333775471617,6.36571542262929,151848,22926,5585,5582,632
"('Dat', 'A1sg')",6.1688320482866175,7.626835336892236,7.628266979567544,-5.5219184451339665,0.00037700874974473366,-220.19826124297316,1.369966337467531e+26,3.921253993030708,9.70467327737575,4.848042268760249,11.998372545325005,49002,78316,24,24,20
"('Agt→Noun', 'Gen')",6.120318794563791,6.698655229969244,6.699977526023843,5.701673968463651,0.001045250642393624,3.397547101987781,1.4379650167160792e+26,3.368877253774563,11.11892756113975,3.6872176095084925,12.16960500901268,35,22926,12,0,1
"('EverSince→Verb', 'P1pl')",6.039970665868158,6.186554328852033,6.191386093598102,4.050966980966236,0.002438811950178556,3.515928136632322,1.4526223260857942e+26,3.5484649497624425,10.280852752114724,3.6345824193795404,10.530358112052795,262,11219,14,0,4
"('P2pl', 'Dat')",5.98729317228389,6.950238696605252,6.970750047834524,1.9573024145524975,0.010846186370571907,12.753233602815099,1.4056754926277547e+26,5.283525791085669,6.78480260120226,6.133283330388139,7.876012787547528,5395,49002,295,295,186
"('Hastily→Verb', 'FeelLike→Adj')",5.979070120866205,5.93798601942933,5.980191028142402,3.242317865806423,0.0008485362749257531,0.8943268778884979,1.4665496969537753e+26,0.8350086662974203,42.81306404729163,0.8292710549208434,42.5188818031323,2189,168,1,1,1
"('P3sg', 'Abl')",5.930468470545925,5.746680777964066,6.290871563131959,2.0425486252279046,0.04616082242261088,48.04699415899952,1.4386601285532504e+26,5.733913316551152,6.133761418858306,5.5562169502105805,5.943673592977692,151848,22369,4021,4021,651
"('AsIf→Adj', 'P3sg')",5.919051368065539,10.838027901174467,10.838102736131079,3.5184231465301257,2.634143771567052e-05,1.2908000285586303,1.2831402547776633e+26,0.8337448347191561,42.02145265415648,1.5266212808860105,76.94301806042155,4,151848,2,2,2
"('Ness→Noun', 'P3sg')",5.9190326592552305,10.838027901174467,10.838065318510461,3.5184231465301257,1.3170892327955219e-05,0.9127333222129261,1.2831402547776634e+26,0.3702086817465674,94.63567265911342,0.6778695528487204,173.28237902558564,2,151848,1,1,1
"('Cond', 'A1pl')",5.912657367620503,6.351302149046553,6.489471732805571,3.1533939211215074,0.0533163360953845,33.47803431078002,1.4178454275270913e+26,5.592966037313125,6.2506221052741555,6.007893744505442,6.714339617836233,14215,39127,1422,1422,398
"('Neg', 'Prog1')",5.905796494495934,4.947382972377089,6.316273274146634,1.5143718643223472,0.10388203477542494,75.18181292415892,1.2929900382742863e+26,5.7869023161988515,6.027133400328499,4.84778336142369,5.049028896410609,113282,143336,13329,13318,642
"('Dat', 'Cop')",5.877375750707601,7.253230035937204,7.2545171391426875,-5.229984294555221,0.0004248878030645033,-178.9618554626478,1.3873652711134863e+26,3.7359948272718695,9.246143881904255,4.610566185429255,11.4106042161335,49002,63969,24,21,16
"('FeelLike→Noun', 'P2sg')",5.843048267816315,6.359167101438695,6.360625945292868,3.506199890907214,0.0009100364014560582,3.412363530859926,1.428376324703953e+26,3.3671646415933316,10.139454613622851,3.6645876659769976,11.035076769882371,140,30628,14,14,11
"('P1pl', 'Dat')",5.739199643252608,6.593540102261722,6.625772352180473,1.638996552697866,0.01633981501469587,15.06024492732702,1.4056754926277547e+26,5.2111737146515305,6.320728179239644,5.986911939507643,7.261635300369698,11219,49002,492,492,267
"('Pass→Verb', 'Able→Verb')",5.727701143387518,3.1083928062666866,5.819822743870673,1.9078696115510976,0.06904584066539227,76.72957734876546,1.4215244577592757e+26,5.56664650792465,5.893415423677329,3.0209893161480315,3.198325060735512,279811,36153,10908,10859,537
"('Become→Verb', 'AsLongAs→Adv')",5.635250587113833,4.692522134793287,5.644527841583595,2.313924283041558,0.008888453180399653,13.176102675575471,1.4626098894824823e+26,4.931513343249726,6.439412604050761,4.106514016279066,5.362154834546791,57916,3287,272,237,31
"('Pass→Verb', 'Hastily→Verb')",5.572278685656887,3.0321052727888995,5.574515008699676,0.6646634467718545,0.0019787234042553193,6.166504198851689,1.4639960368401112e+26,4.672637150251924,6.64513180719628,2.5425734318666744,3.615888638671316,279811,2189,279,278,85
"('Stay→Verb', 'Narr')",5.503991581777023,6.248850471662143,6.25230366276192,2.9360701991392797,0.0007906317595286045,6.32891231931783,1.3039823037016658e+26,4.115072436783467,7.361698681530742,4.671967962788209,8.357962325128714,180,133890,53,52,4
"('Pass→Verb', 'FeelLike→Noun')",5.443568146521842,2.9996442076194416,5.443653794709871,-0.03325302418405597,7.858518097809974e-05,-0.0773336183178467,1.4665850975304758e+26,2.255734385747521,13.136490871023996,1.2430083360780428,7.238781198117347,279811,140,11,11,9
"('PresPart→Noun', 'Gen')",5.438986900868904,5.72280692558878,5.868306497287004,4.23483957055064,0.08736931336535744,37.23918807121744,1.4379650167160794e+26,5.158518385460545,5.734704482434917,5.427702857194694,6.033955794789769,12464,22926,1546,415,424
"('Repeat→Verb', 'A2pl')",5.415352762070466,5.598725699125821,5.599325793823402,2.6915029297469606,0.00024804663276696017,1.4639263134996703,1.436473209001866e+26,1.7061238973768742,17.18869630907364,1.7638961171727112,17.770734426409938,67,24122,3,3,3
"('PastPart→Noun', 'Abl')",5.381693313276969,4.741211784760303,5.645943061320139,3.7441648536109753,0.13747212365809836,80.82960236385841,1.4386601285532496e+26,5.245361943273831,5.521568050286604,4.621105368347323,4.864439867985379,88388,22369,7613,5385,681
"('Desr', 'A2pl')",5.366516152646102,5.474654215488683,5.5444224548026195,2.724387522095207,0.022181726781450296,15.946180702406078,1.4364732090018658e+26,4.8208711872795345,5.973919339019586,4.918014223204055,6.094296888723014,7706,24122,353,299,201
"('Able→Verb', 'Fut')",5.346612227997401,5.009761612525314,5.549195692160364,2.9097850541012917,0.08533908615434785,50.59009799358741,1.4123537061651455e+26,5.1547827063152125,5.545580472587101,4.8300178546293955,5.196194335032736,36153,43576,3402,3397,526
"('Desr', 'A1pl')",5.32658935805418,5.710433993321813,5.7833320551219405,3.312917606804276,0.03676894497469733,26.393402846830284,1.4178454275270913e+26,4.9628414118890625,5.7169979522952925,5.3204736458733155,6.1289762082324515,7706,39127,861,736,337
"('P1sg', 'Dat')",5.286241132429895,5.966472330434159,6.011820513671295,2.070561067912576,0.025008448800270363,21.241043088120346,1.4056754926277549e+26,4.897717626465585,5.705585221816801,5.527953789568095,6.439777433924206,13137,49002,777,777,334
"('Narr', 'Cop')",5.284155389097401,4.954827094154566,6.110487411423305,3.4216916014958643,0.2665837793580277,147.8040525231098,1.3873652711134851e+26,5.206767334814999,5.362693660119002,4.8822621523828875,5.028470566863334,133890,63969,26373,23566,703
"('Almost→Verb', 'Inf1→Noun')",5.224547209399916,5.400385352412124,5.40057000979158,1.9246910887695308,2.8359140150870626e-05,0.7366034541392809,1.3794130660008817e+26,0.7067423604505789,38.62212748341014,0.73052858713566,39.92199958785679,13,70511,1,1,1
"('P3pl', 'Abl')",5.206652220400065,5.4492131167294575,5.49822948136499,2.0602657118708447,0.022268687924725562,15.691892361778773,1.4386601285532489e+26,4.717259055062754,5.746817596354437,4.937020724592132,6.01454303070391,15891,22369,426,426,235
"('EverSince→Verb', 'PastPart→Noun')",5.167395026017332,5.431832780100547,5.435364994430864,2.1236866264394476,0.0006542583192329385,4.149503218775534,1.3578411377320069e+26,3.5492780377011623,7.523212064897375,3.7309098092574304,7.908207075326549,262,88388,29,29,8
"('Inf3→Noun', 'Narr')",5.14100179807086,5.7698701878672845,5.776269119365821,2.596909347941652,0.0016076931092487011,8.674672399752865,1.303982303701666e+26,4.197862146105612,6.296037975493557,4.711361831983841,7.066195119813466,464,133890,108,108,8
"('Inf1→Noun', 'Abl')",5.130718303444119,4.914146706377638,5.38891872477061,3.222018509836844,0.09106373815676141,58.09668452379907,1.4386601285532489e+26,4.965100278000703,5.3018607551460155,4.755519546179971,5.078065102518723,70511,22369,4229,4229,624
"('Fut', 'A2sg')",5.127945929526542,4.965381718768597,5.286263044930562,3.0682903554517043,0.05896238094452056,37.232240784289644,1.4453657327347564e+26,4.882346768033269,5.385899589991731,4.727568449404388,5.215157829430814,43576,17005,1786,1631,443
"('Become→Verb', 'Neg')",5.084764592030573,4.6251929654895125,5.468537804194952,2.6330623080550586,0.13662542786714799,90.86333760363262,1.3281887468109824e+26,4.979564515161343,5.192187163686164,4.529501090930141,4.722906461122123,57916,113282,11695,9746,59
